_id,id,created_at,date,item_id,item_name,item_sku,notes,qty,unit,used_by,_migrated_at,_migrated_from
"6a89a33e3fb8c43ecce7c860","out_1786125836133","2026-08-07T18:03:56.133Z","07-08-2026","stk_62","Campa White 500ml","J062","","3","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c861","out_1786125864126","2026-08-07T18:04:24.126Z","07-08-2026","stk_1785945290174","CAMPA JEERA","J138","","2","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c862","out_1786197216915","2026-08-08T13:53:36.915Z","08-08-2026","stk_1","Rice (রাইস)","J001","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c863","out_1786197412783","2026-08-08T13:56:52.783Z","08-08-2026","stk_2","Palm Oil (পাম অয়েল)","J002","","5","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c864","out_1786197440426","2026-08-08T13:57:20.426Z","08-08-2026","stk_3","Refined Oil (রেফাইন্ড অয়েল)","J003","","1","L","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c865","out_1786197505334","2026-08-08T13:58:25.334Z","08-08-2026","stk_6","Atta (আটা)","J006","","5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c866","out_1786197539293","2026-08-08T13:58:59.293Z","08-08-2026","stk_7","Chowmein Noodle (চাউমিন)","J007","","5","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c867","out_1786197644633","2026-08-08T14:00:44.633Z","08-08-2026","stk_8","Tomato Sauce (টমেটো sos)","J008","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c868","out_1786197661319","2026-08-08T14:01:01.319Z","08-08-2026","stk_9","Chili Sauce","J009","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c869","out_1786197678745","2026-08-08T14:01:18.746Z","08-08-2026","stk_11","Vinegar","J011","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c86a","out_1786198083495","2026-08-08T14:08:03.496Z","08-08-2026","stk_13","Kasuri Methi","J013","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c86b","out_1786198277440","2026-08-08T14:11:17.440Z","08-08-2026","stk_75","Potato (আলু)","J075","","4.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c86c","out_1786198362087","2026-08-08T14:12:42.087Z","08-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","4","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c86d","out_1786198404958","2026-08-08T14:13:24.959Z","08-08-2026","stk_79","Capsicum","J079","","0.8","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c86e","out_1786198441918","2026-08-08T14:14:01.918Z","08-08-2026","stk_80","Carrot","J080","","0.55","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c86f","out_1786198473752","2026-08-08T14:14:33.752Z","08-08-2026","stk_81","Beans","J081","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c870","out_1786198557758","2026-08-08T14:15:57.758Z","08-08-2026","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","","0.25","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c871","out_1786198586555","2026-08-08T14:16:26.555Z","08-08-2026","stk_83","Tomato (টমেটো)","J083","","0.8","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c872","out_1786198774496","2026-08-08T14:19:34.496Z","08-08-2026","stk_84","Cabbage (বাঁধাকপি)","J084","","1.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c873","out_1786198807097","2026-08-08T14:20:07.098Z","08-08-2026","stk_88","Cucumber (শসা)","J088","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c874","out_1786199383759","2026-08-08T14:29:43.759Z","08-08-2026","stk_55","Dahi (দই / Curd)","J055","","4","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c875","out_1786201641048","2026-08-08T15:07:21.048Z","08-08-2026","stk_112","13x16 Carry Bag","J112","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c876","out_1786205173246","2026-08-08T16:06:13.247Z","08-08-2026","stk_54","Milk (দুধ)","J054","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c877","out_1786205191109","2026-08-08T16:06:31.109Z","08-08-2026","stk_57","Butter","J057","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c878","out_1786207721922","2026-08-08T16:48:41.922Z","08-08-2026","stk_108","Tissue Paper","J108","","2","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c879","out_1786207760259","2026-08-08T16:49:20.259Z","08-08-2026","stk_64","Bisleri Water 1L","J064","","7","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c87a","out_1786207781197","2026-08-08T16:49:41.198Z","08-08-2026","stk_61","Campa Black 500ml","J061","","4","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c87b","out_1786207817933","2026-08-08T16:50:17.933Z","08-08-2026","stk_62","Campa White 500ml","J062","","4","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c87c","out_1786290421948","2026-08-09T15:47:01.949Z","09-08-2026","stk_2","Palm Oil (পাম অয়েল)","J002","","3","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c87d","out_1786290442425","2026-08-09T15:47:22.425Z","09-08-2026","stk_7","Chowmein Noodle (চাউমিন)","J007","","4","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
